Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,Pitcher Farm and Auto,1101 S 1600 W,"From flashing light in Richmond take 90 west to 1600 W, north to 1101 S",Lewiston,UT,84320,,435-258-2530,E,,Public,"8am-5pm M-F, 8am-1pm Sat",Cash Checks M V,,,,,,,,,,GPS,41.95706964,-111.8951006,11/4/2021,21125,2022-11-03 20:34:12 UTC,P,,,11/14/2001,,,True,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Wasatch Propane,201 W 2700 S,"State St to 2700 S, west at railroad tracks, 300 W to 2700 S, east 1 block",Salt Lake City,UT,84115,,801-467-3722,E,,Public,"7am-5:30pm M-F, 9am-1pm Sat",Cash Checks M V,,,,,,,,,,GPS,40.71225,-111.897151,11/4/2021,21127,2022-10-28 15:23:22 UTC,P,,,11/14/2001,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Mountain States LP Gas,2927 S American Way,,Ogden,UT,84401,,801-621-1315,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,41.21147,-112.019184,11/4/2021,21130,2022-11-01 17:40:32 UTC,P,,,11/16/2001,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,AmeriGas,1212 Beck St,1200 N Highway 89,Salt Lake City,UT,84116,,801-322-5878,T,3/6/2022,TEMPORARILY UNAVAILABLE (Public),8am-3pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,40.796302,-111.905128,11/4/2021,21132,2022-02-10 19:42:29 UTC,P,,,11/20/2001,,,False,,,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Casual Barbecue and Fireplace,555 W 3900 S,,Murray,UT,84123,,801-263-9646,E,,Public,"9am-6pm M-F, 10am-3pm Sat",A Cash Checks D M V,,,,,,,,,,200-9,40.68657,-111.909331,11/4/2021,21775,2022-02-10 19:42:29 UTC,P,,,1/6/2003,,,False,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,U-Haul,55 E 3900 S,,Salt Lake City,UT,84107,,801-266-3733,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,40.687717,-111.889756,12/9/2021,33901,2022-02-22 14:31:10 UTC,P,,,3/12/2009,,,False,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,False
LPG,Warren Energy,514 N Bluff St,,St. George,UT,84770,,435-656-3038,E,,Public,"9am-6pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-9,37.1169,-113.597792,12/9/2021,35905,2022-10-12 00:39:21 UTC,P,,,8/13/2010,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Pilot Travel Center,380 S 200 E,,Roosevelt,UT,84066,,435-722-4468,E,,Public,6am-10pm M-Sat,A Cash Checks D M V Wright_Exp,,,,,,,,,,200-9,40.294526,-109.989348,11/4/2021,35906,2022-10-12 16:22:00 UTC,P,,,8/19/2010,,,False,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,1605 E Saddleback Blvd,I-80 Exit 99,Lake Point,UT,84074,,801-508-7400,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,40.686274,-112.265986,11/4/2021,66129,2022-11-08 15:56:35 UTC,P,,,2/15/2015,,,False,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,1597 S Main St,I-15 Exit 222,Nephi,UT,84648,,435-623-2400,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,39.685271,-111.837578,11/4/2021,66148,2022-11-08 16:08:43 UTC,P,,,2/15/2015,,,False,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,2025 S 900 W,I-15 & I-80 SR201 Exit 17,Salt Lake City,UT,84116,,801-972-3711,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,GPS,40.726569,-111.91602,11/4/2021,66182,2022-10-12 01:22:34 UTC,P,,,2/15/2015,,,True,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,90 S Stone Rd,I-84 Exit 7,Snowville,UT,84336,,435-872-8181,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,41.963564,-112.709518,11/4/2021,66186,2022-11-08 15:56:49 UTC,P,,,2/15/2015,,,False,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,1460 N 1750 W,I-15 Exit 261,Springville,UT,84663,,801-489-3622,E,,Public - Call ahead,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,40.187357,-111.640443,11/4/2021,66191,2022-11-08 15:57:42 UTC,P,,,2/15/2015,,,False,,,US,,,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Pilot Travel Center #775,2841 S 60 E,I-15 Exit 4,St. George,UT,84790,,435-674-7104,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,37.060657,-113.582107,11/4/2021,66194,2022-10-12 16:25:27 UTC,P,,,2/15/2015,,,True,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Flying J,600 W 750 N,I-15 Exit 357,Willard,UT,84340,,435-723-1010,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,GPS,41.423751,-112.051789,11/4/2021,66214,2022-10-12 01:18:35 UTC,P,,,2/15/2015,,,False,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Freeway Propane,1240 S 2000 W,,Springville,UT,84663,,801-798-3943,E,,Public,"8am-5pm M-F, 9am-12pm Sat",A Cash Checks CREDIT D Debit FuelMan M V,,,,,,,,,,200-8,40.149968,-111.647455,11/4/2021,70132,2022-11-08 16:09:57 UTC,P,,,10/1/2015,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,False
LPG,Alliance AutoGas - VIP Car Wash #1,1075 Redwood Rd,,Salt Lake City,UT,84104,,707-573-3130 x1932,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.745644,-111.938329,3/7/2022,70856,2022-03-07 19:49:53 UTC,P,,,11/2/2015,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CARWASH,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - KOA Campground,1400 W North Temple,,Salt Lake City,UT,84116,,707-573-3130 x1932,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.772746,-111.932609,3/7/2022,70857,2022-03-07 19:49:53 UTC,P,,,11/2/2015,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,AmeriGas,2180 E Main St,,Green River,UT,84525,,435-564-3576,T,3/6/2022,TEMPORARILY UNAVAILABLE (Public - Call ahead),8am-5pm M-F,Cash D M V,,,,,,,,,,200-9,38.99125,-110.136266,11/4/2021,71979,2022-02-10 19:42:29 UTC,P,,,12/22/2015,,,False,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Appeler à l'avance),,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - State Trailer Supply,3600 Redwood Rd,,West Valley City,UT,84119,,833-425-8782,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.694117,-111.940029,3/7/2022,72003,2022-03-07 19:49:53 UTC,P,,,12/22/2015,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - State Trailer Supply,3088 Washington Blvd,,Ogden,UT,84401,,801-334-0700,E,,Public - Card key after hours,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.208325,-111.970749,3/7/2022,72004,2022-03-07 19:49:53 UTC,P,,,12/22/2015,,,True,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Blue Flame Propane,1000 W Lark Ln,,Santaquin,UT,84665,,801-885-3160,E,,Public,"9am-5pm M-F, 9am-12pm Sat",Cash Checks D M V,,,,,,,,,,GPS,39.984922,-111.811188,11/4/2021,73655,2022-10-12 00:38:56 UTC,P,,,2/19/2016,,,False,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - Riverside Chevron,125 E Riverside Dr,,St. George,UT,84790,,435-628-6900  801-298-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.081803,-113.580826,3/7/2022,76990,2022-03-07 19:49:53 UTC,P,,,7/15/2016,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - Diamond Rental,240 W 9400 S,,Sandy,UT,84070,,801-298-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.581129,-111.898154,3/7/2022,79469,2022-03-07 19:49:53 UTC,P,,,11/1/2016,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Fast Gas #5,1091 N State St,,Orem,UT,84057,,801-224-3272,E,,Public,6am-10pm daily,A Cash D Debit M V Wright_Exp,,,,,,,,,,200-9,40.317114,-111.704306,11/4/2021,99527,2022-10-12 01:29:00 UTC,P,,,6/29/2018,,,False,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,False
LPG,Alliance AutoGas - Salt Lake City Co,3625 W California Ave,,Salt Lake City,UT,84104,,801-298-7827,E,,Public - Card key after hours,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.73986248,-111.9778345,3/7/2022,152055,2022-03-07 19:49:53 UTC,P,,,1/3/2020,,,True,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Mountain West Propane Inc,7140 N 3000 W,,Roosevelt,UT,84066,,435-353-4562,E,,Public - Call ahead,8am-4:30pm M-F,A Cash Checks D Debit M V Wright_Exp,,,,,,,,,,GPS,40.40407604,-110.0506067,11/4/2021,153580,2022-11-08 16:22:52 UTC,P,,,2/10/2020,,,False,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,False
LPG,Mountain West Propane Inc,1447 E 500 S,,Vernal,UT,84078,,435-789-8466,E,,Public,8am-5pm M-F; closed 1pm-2pm,A Cash Checks D Debit M V Wright_Exp,,,,,,,,,,200-9,40.448915,-109.500894,11/4/2021,153581,2022-10-12 11:23:55 UTC,P,,,2/10/2020,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,False
LPG,Alliance AutoGas - JP's Car Care,1350 E 700 S,,Clearfield,UT,84015,,833-425-8782,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.102849,-112.000212,3/7/2022,155443,2022-03-07 19:49:53 UTC,P,,,4/20/2020,,,True,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
