Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
CNG,Robinson Waste Services Inc,2719 N Fairfield Rd,,Layton,UT,84041,,,E,,Private,,,,Q,3600,,,,,,,200-9,41.09951,-111.950737,11/4/2021,36564,2022-02-10 19:42:29 UTC,P,,,1/5/2009,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,NONE,,,,,,,,,,Q,3600,HD,,,
CNG,Washington City Fleet Facility,1305 Washington Dam Rd,,Washington City,UT,84780,,,E,,Private,,,,Q,3600,,,,,,,200-8,37.110952,-113.486891,4/6/2022,38055,2022-04-06 14:08:04 UTC,LG,,,4/15/2011,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,1.0,NONE,,,,,,,,,,Q,3600,HD,,,
CNG,Dominion Energy - Weber State University,4760 Old Post Rd,Harrison Blvd.,Ogden,UT,84403,,800-323-5517,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3000 3600,,,,,,,200-8,41.176663,-111.947811,4/6/2022,40319,2022-04-06 14:08:04 UTC,P,,,4/30/2012,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,2.0,,400.0,,,,,,,,,Q,3000 3600,HD,,,False
CNG,Questar Gas - Kaysville,80 N 600 W,Exit 328 off I-15,Kaysville,UT,84037,,800-323-5517,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3000 3600,,,,,,,200-8,41.035784,-111.949467,4/6/2022,42600,2022-04-06 14:08:04 UTC,T,,,12/25/2011,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2.0,,,,,,,,,,,Q,3000 3600,HD,,,False
CNG,Canyons School District,200 E 9300 S,,Sandy,UT,84070,,,E,,Private,,,,B,3000 3600,,,,,,,200-8,40.583055,-111.883628,4/6/2022,42607,2022-04-06 14:08:04 UTC,SG,,,12/31/2000,,HD,,,,US,,,,Privé,,private,,,SCHOOL,1.0,NONE,400.0,30000.0,,,,,,,,B,3000 3600,HD,,,
CNG,Clean N' Green,8652 S 4000 W,,West Jordan,UT,84088,,800-331-3441,E,,Public - Credit card at all times,24 hours daily,D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,40.594459,-111.986429,4/6/2022,43686,2022-04-06 14:08:04 UTC,P,,,4/4/2012,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2.0,,,,,,,,,,,Q,3600,HD,,,False
CNG,Circleville CNG,315 W 470 S,Located at Joe Dalton Autobody,Circleville,UT,84723,,435-577-2442,E,,Public,24 hours daily,Cash,,Q,3000,,,,,,,200-8,38.164391,-112.278183,4/6/2022,46139,2022-04-06 14:08:04 UTC,P,,,4/30/2012,,HD,,,,US,,,,Public,,public,,,STANDALONE_STATION,1.0,NONE,,,,,,,,,,Q,3000,HD,,,False
CNG,Salt Lake Community College,4600 S Redwood Rd,,Salt Lake City,UT,84123,,801-538-3440,E,,Private - Fleet customers only,,M V,,Q,3600,,,,,,,200-8,40.670029,-111.938861,4/6/2022,47302,2022-04-06 14:08:04 UTC,P,,,1/1/2012,,LD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,COLLEGE_CAMPUS,1.0,NONE,,1000.0,,,,,,,,Q,3600,LD,,,
CNG,CNG America - Lehi,160 N 850 E,Lehi Main St. Exit behind Alpine Credit Union.,Lehi,UT,84043,,801-389-6232,E,,Public - Credit card at all times,"24 hours daily; station can accommodate heavy-duty vehicles, except 18-wheelers and semi trucks",A D FuelMan M V Wright_Exp,,Q,3000 3600,,,,,,,200-9,40.389797,-111.835339,4/6/2022,49550,2022-04-06 14:08:04 UTC,P,,,11/16/2012,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2.0,NONE,430.0,,,,,,,,,Q,3000 3600,HD,,,False
CNG,CNG America - Bells Silver Creek - Sinclair,7102 Silver Creek Rd,1-15 Hwy 40 Junction.,Park City,UT,84098,,435-649-9243  801-389-6233,E,,Public - Credit card at all times,24 hours daily,A D GasCard M Proprietor V Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.733902,-111.499306,4/6/2022,52695,2022-04-06 14:08:04 UTC,P,,,12/16/2013,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2.0,NONE,430.0,,,,,,,,,Q,3000 3600,HD,,,False
CNG,Questar Gas - JR's Truck Stop,2635 N Fwy Dr,"Just off exit 62, along Interstate-15.",Cedar City,UT,84721,,435-586-0498,E,,Public - Credit card at all times,24 hours daily,Comdata GasCard M V Wright_Exp,,Q,3000 3600,,,,,,,200-9,37.72495,-113.056978,5/5/2022,60210,2022-05-05 20:22:04 UTC,P,,,1/27/2014,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2.0,,,,,,,,,,,Q,3000 3600,HD,,,False
CNG,Trillium CNG - Utah Transit Authority,4365 2200 W,,Salt Lake City,UT,84129,,800-920-1166,E,,Private - Fleet customers only,Call 800-920-1166 to set up a fueling account,,,Q,3600,,,,,,,200-9,40.764352,-111.910577,6/14/2022,62455,2022-06-14 16:22:47 UTC,LG,,,1/5/2015,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,2.0,,2700.0,,,,,,,,,Q,3600,HD,,,
CNG,Salt Lake City International Airport,600 N 3700 W,"I-80, airport exit",Salt Lake City,UT,84116,,,E,,Private,,,,Q,3000,,,,,,,200-8,40.781373,-111.979973,4/6/2022,63030,2022-04-06 14:08:04 UTC,T,,,11/15/1996,,MD,,,,US,,,,Privé,,private,,,AIRPORT,,,100.0,,,,,,,,,Q,3000,MD,,,
CNG,Waste Management - West Jordan,8652 S 4000 W,,West Jordan,UT,84088,,,E,,Private,,,,T,3600,,,,,,,200-8,40.594459,-111.986429,6/14/2022,63993,2022-06-14 16:22:47 UTC,P,,,10/31/2014,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,,
CNG,Clean Energy - Salt Lake County,7125 S 600 W,,Midvale,UT,84047,,,E,,Private,,,,T,3600,,,,,,,200-9,40.622773,-111.906293,11/4/2021,64209,2022-08-30 23:26:09 UTC,P,,,11/3/2015,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,T,3600,HD,,,
CNG,American Natural Gas,5260 W 2400 S,Exit 11/Highway 201,West Valley City,UT,84120,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M TCH Tchek V Wright_Exp,,Q,3600,,,,,,,200-8,40.718555,-112.019118,4/8/2021,65521,2022-11-03 14:29:56 UTC,P,,,3/4/2015,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3.0,NONE,3093.0,34713.0,,,,,,,,Q,3600,HD,,,False
CNG,Questar Gas - Springville,1640 N Mountain Springs Pkwy,,Springville,UT,84663,,800-767-1689,E,,Private - Fleet customers only,"For fueling access, fleet customers may contact station at 800-767-1689",,,T,3000,,,,,,,200-8,40.189172,-111.63103,4/8/2021,66393,2022-03-23 20:38:06 UTC,T,,,11/25/1996,,MD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,UTILITY,,,,,,,,,,,,T,3000,MD,,,
CNG,Clean Energy - Salt Lake City,991 W 2100 S,LCNG station,Salt Lake City,UT,84101,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M Proprietor TCH Tchek V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.725703,-111.920726,11/4/2021,77335,2022-08-30 23:26:09 UTC,P,,,9/15/2018,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1.0,NONE,,,,,,,,,,Q,3000 3600,HD,,,False
CNG,Ace Disposal,1660 S 300 W,,Clearfield,UT,84015,,,E,,Private,,,,Q,3600,,,,,,,GPS,41.0890949,-112.0321803,12/9/2021,88237,2022-02-10 19:42:29 UTC,P,,,10/10/2017,,MD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,NONE,,,,,,,,,,Q,3600,MD,,,
CNG,United Parcel Service,380 S 6400 W,,Salt Lake City,UT,84104,,,E,,Private,,,,B,3600,,,,,,,GPS,40.7586835,-112.047754,6/14/2022,152066,2022-06-14 16:22:47 UTC,P,,,8/24/2018,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,,
CNG,ReFuel Salt Lake City,250 N Apollo Rd,,Salt Lake City,UT,84116,,801-534-4488,E,,Public - Credit card at all times,24 hours daily; WRXP,A CFN Comdata D Debit EFS FleetOne FuelMan M PacificPride TCH Tchek V Voyager,,B,3600,,,,,,,200-9,40.773333,-112.026267,8/10/2022,163415,2022-08-10 13:32:10 UTC,P,,,12/15/2021,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4.0,SOLAR,771.0,,,,,,,,,B,3600,HD,,,False
CNG,Waste Management - Ogden Hauling,2433 S 2050 W,,Ogden,UT,84401,,,E,,Private,,,,Q,3600,,,,,,,200-9,41.222111,-112.030075,6/14/2022,187848,2022-06-14 16:22:47 UTC,P,,,4/26/2021,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,,
