Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
HY,Air Liquide - Innovation Campus Delaware,200 Gbc Dr,,Newark,DE,19702,,,E,,Private,,,,,,,,,,,,200-9,39.611522,-75.739514,5/5/2022,60205,2022-05-05 20:22:04 UTC,P,,,1/1/2007,,,,,,US,,,,Privé,FALSE,private,,,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,
HY,Town of Hempstead - Department of Conservation & Waterways,1401 Lido Blvd,Loop Parkway,Point Lookout,NY,11569,,,E,,Private,,,,,,,,,,,,200-8,40.592118,-73.585241,7/13/2020,61099,2022-05-19 18:22:36 UTC,LG,,,10/15/2009,,,,,,US,,,,Privé,FALSE,private,,,MUNI_GOV,,,,,,,,,,"[""350""]",,,,,,,
HY,Honda MC Formula Station,1900 Harpers Way,,Torrance,CA,90501,,,E,,Private,,,,,,,,,,,,200-8,33.843799,-118.313324,1/10/2022,61710,2022-02-10 19:42:29 UTC,P,,,5/23/2018,,,,,,US,,,,Privé,FALSE,private,,,STANDALONE_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,
HY,FirstElement Fuels,3601 El Camino Real,,Palo Alto,CA,94306,,844-692-5423,E,,Public - Credit card at all times,6am-10pm daily,D M V,,,,,,,,,,200-9,37.418914,-122.133104,5/5/2022,61950,2022-05-05 20:22:04 UTC,P,,,12/24/2018,http://m.cafcp.org/content/palo-alto,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Air Liquide - Anaheim,3731 E La Palma Ave,,Anaheim,CA,92806,,844-692-5423,E,,Public - Credit card at all times,24 hours daily,A M V,,,,,,,,,,200-9,33.855862,-117.837744,5/6/2021,61967,2022-03-31 21:35:21 UTC,P,,,11/29/2016,http://m.cafcp.org/content/anaheim,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,FALSE
HY,Air Products and Chemicals Inc - Los Angeles,7751 Beverly Blvd,,Los Angeles,CA,90036,,800-224-2724,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,34.076363,-118.358673,7/12/2022,61968,2022-07-12 20:31:42 UTC,P,,,6/15/2016,http://m.cafcp.org/content/fairfax-la,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,H2 Frontier - Chino,12600 E End Ave,,Chino,CA,91710,,951-741-3631,P,11/11/2022,PLANNED - not yet accessible (Public),7am-7pm daily,,,,,,,,,,,200-8,34.023812,-117.724266,12/9/2021,61969,2022-02-10 19:42:29 UTC,P,,,,,,,,,US,,,,PRÉVU - pas encore accessible (Public),FALSE,public,,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,California State University Los Angeles - Hydrogen Research & Fueling Facility,5151 State University Dr,Circle Drive & Campus Road,Los Angeles,CA,90032,,323-343-4569,E,,Public - Card key at all times,8am-5pm M-F or by appointment; call 614-260-5223 to set up a fueling appointment; access is provided by the CSULA issued card and its PIN,Proprietor,,,,,,,,,,GPS,34.065956,-118.165565,6/7/2021,61970,2022-06-16 17:57:15 UTC,P,,,6/4/2014,http://m.cafcp.org/content/cal-state-la,,,,,US,,,,Public - Carte-clé en tout temps,TRUE,public,KEY_ALWAYS,,COLLEGE_CAMPUS,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Cupertino,21530 Stevens Creek Blvd,,Cupertino,CA,95014,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.322501,-122.051487,8/10/2022,61971,2022-08-10 13:32:10 UTC,P,,,4/15/2022,https://cafcp.org/content/cupertino,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Campbell,2855 Winchester Blvd,Winchester Blvd & W Sunnyoaks Ave,Campbell,CA,95008,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.271941,-121.954643,8/10/2022,61972,2022-08-10 13:32:10 UTC,P,,,3/15/2016,http://m.cafcp.org/content/campbell,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Coalinga,24505 W Dorris Ave,W Dorris Ave & Exit 334,Coalinga,CA,93210,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,36.25298,-120.239432,8/10/2022,61973,2022-08-10 13:32:10 UTC,P,,,1/8/2016,http://m.cafcp.org/content/harris-ranch,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Costa Mesa,2050 Harbor Blvd,Harbor Blvd & Bay St,Costa Mesa,CA,92627,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.648692,-117.918614,8/10/2022,61974,2022-08-10 13:32:10 UTC,P,,,1/21/2016,http://m.cafcp.org/content/costa-mesa,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Hayward,391 W A St,W A St & Arbor Ave,Hayward,CA,94541,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.666686,-122.106352,8/10/2022,61975,2022-08-10 13:32:10 UTC,P,,,5/15/2016,http://m.cafcp.org/content/hayward,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - La Canada Flintridge,550 Foothill Blvd,Foothill Blvd & Woodleigh Ln,La Canada Flintridge,CA,91011,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.200017,-118.191164,8/10/2022,61976,2022-08-10 13:32:10 UTC,P,,,2/15/2016,http://m.cafcp.org/content/la-canada-flintridge,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Fremont,41700 Grimmer Blvd,Grimmer Blvd & Blacow Rd,Fremont,CA,94538,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.52217,-121.968501,8/10/2022,61977,2022-08-10 13:32:10 UTC,P,,,9/7/2017,http://m.cafcp.org/content/fremont,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Lake Forest,20731 Lake Forest Dr,Lake Forest Dr & Dimension Dr,Lake Forest,CA,92630,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.661543,-117.668467,8/10/2022,61978,2022-08-10 13:32:10 UTC,P,,,3/18/2016,http://m.cafcp.org/content/lake-forest,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Long Beach,3401 Long Beach Blvd,Long Beach Blvd & E Wardlow Rd,Long Beach,CA,90807,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.819222,-118.189733,8/10/2022,61979,2022-08-10 13:32:10 UTC,P,,,2/29/2016,http://m.cafcp.org/content/long-beach,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Hollywood Blvd,5700 Hollywood Blvd,Hollywood Blvd & N Wilton Pl,Los Angeles,CA,90028,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.101336,-118.314034,8/10/2022,61980,2022-08-10 13:32:10 UTC,P,,,11/10/2016,http://m.cafcp.org/content/hollywood,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Lincoln Blvd,8126 Lincoln Blvd,Lincoln Blvd & W 83rd St,Los Angeles,CA,90045,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.963119,-118.421458,8/10/2022,61981,2022-08-10 13:32:10 UTC,P,,,10/1/2016,http://m.cafcp.org/content/playa-del-rey,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Mill Valley,570 Redwood Hwy,Redwood Highway Frontage Rd & De Silva Island Dr,Mill Valley,CA,94941,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,GPS,37.888823,-122.5179817,8/10/2022,61982,2022-08-10 13:32:10 UTC,P,,,7/14/2016,http://m.cafcp.org/content/mill-valley,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Thousand Oaks,3102 E Thousand Oaks Blvd,Thousands Oaks Blvd & Hampshire Rd,Thousand Oaks,CA,91362,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.168683,-118.835986,8/10/2022,61983,2022-08-10 13:32:10 UTC,P,,,4/2/2018,http://m.cafcp.org/content/thousand-oaks,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Del Mar,3060 Carmel Valley Rd,Carmel Valley Rd & Exit 1B,San Diego,CA,92130,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,32.933578,-117.240016,8/10/2022,61984,2022-08-10 13:32:10 UTC,P,,,12/15/2016,http://m.cafcp.org/content/del-mar,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - San Jose,2101 N First St,N First St & E Brokwaw Rd,San Jose,CA,95131,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.37326,-121.918838,8/10/2022,61985,2022-08-10 13:32:10 UTC,P,,,1/15/2016,http://m.cafcp.org/content/san-jose,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Santa Barbara,150 S La Cumbre Rd,S La Cumbre Rd & Calle Real,Santa Barbara,CA,93105,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.438155,-119.751005,8/10/2022,61986,2022-08-10 13:32:10 UTC,P,,,3/15/2016,http://m.cafcp.org/content/santa-barbara,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Saratoga,12600 Saratoga Ave,Saratoga Ave & Bucknall Rd,Saratoga,CA,95070,,844-878-9376,E,,Public - Credit card at all times,"6am-9pm M-F, 7am-9pm Sat-Sun",A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.284189,-121.999331,8/10/2022,61987,2022-08-10 13:32:10 UTC,P,,,3/15/2016,http://m.cafcp.org/content/saratoga,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - South Pasadena,1200 Fair Oaks Ave,Fair Oaks Ave & Monterey Rd,South Pasadena,CA,91030,,844-878-9376,E,,Public - Credit card at all times,6am-10pm daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.111868,-118.149849,8/10/2022,61988,2022-08-10 13:32:10 UTC,P,,,4/10/2017,http://m.cafcp.org/content/south-pasadena,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - South San Francisco,248 S Airport Blvd,S Airport Blvd & Wondercolor Ln,South San Francisco,CA,94080,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.647933,-122.406006,8/10/2022,61989,2022-08-10 13:32:10 UTC,P,,,2/15/2016,http://m.cafcp.org/content/south-san-francisco,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,True Zero - Truckee,12105 Donner Pass Rd,Donner Pass Rd & Exit 184,Truckee,CA,96161,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,39.324902,-120.223537,8/10/2022,61990,2022-08-10 13:32:10 UTC,P,,,7/14/2016,http://m.cafcp.org/content/lake-tahoe-truckee,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Air Products and Chemicals Inc - Lawndale,15606 Inglewood Ave,,Lawndale,CA,90260,,800-224-2724,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,33.889394,-118.360962,7/12/2022,62002,2022-07-12 20:31:42 UTC,P,,,6/26/2017,http://m.cafcp.org/content/lawndale,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Hydrogen Technology and Energy Corp - Skyline Hydrogen,17287 Skyline Blvd,,Woodside,CA,94062,,604-904-0412,P,6/15/2022,PLANNED - not yet accessible (Public - Credit card at all times),7am-7pm daily,D M V,,,,,,,,,,GPS,37.386498,-122.264313,1/10/2022,62004,2022-02-10 19:42:29 UTC,P,,,,,,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),TRUE,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,City of Riverside - ITM Power,3044 St. Lawrence St,,Riverside,CA,92504,,951-351-6157,T,3/15/2022,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily,A D M V Voyager Wright_Exp,,,,,,,,,,200-8,33.92257,-117.41057,1/10/2022,62009,2022-02-10 19:42:29 UTC,LG,,,3/15/2017,http://m.cafcp.org/content/riverside-0,,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),TRUE,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Iwatani - San Ramon,4475 Norris Canyon Rd,,San Ramon,CA,94583,,866-384-4829,E,,Public - Credit card at all times,24 hours daily,D FleetOne FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,37.7726,-121.969083,7/14/2021,62011,2022-02-10 19:42:29 UTC,P,,,7/28/2017,http://m.cafcp.org/content/san-ramon,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Iwatani - Mountain View,830 Leong Dr,,Mountain View,CA,94043,,866-384-4829,T,6/15/2022,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),6am-10pm daily,D FleetOne FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,37.405137,-122.067089,1/10/2022,62013,2022-02-10 19:42:29 UTC,P,,,2/28/2018,http://m.cafcp.org/content/mountain-view,,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),TRUE,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,National Renewable Energy Laboratory - Energy Systems Integration Facility,15013 Denver West Pkwy,,Golden,CO,80401,,,E,,Private - Government only,,,,,,,,,,,,200-9,39.740236,-105.181918,7/12/2022,62014,2022-07-12 20:31:42 UTC,FG,8,U.S. Department of Energy,8/1/2014,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,,,,"[""350"", ""700""]","[""J2601"", ""J2601-2""]",,,,,,
HY,AC Transit - Oakland,1100 Seminary Ave,,Oakland,CA,94621,,,E,,Private,,,,,,,,,,,,200-8,37.761532,-122.204613,6/7/2021,62015,2022-02-10 19:42:29 UTC,P,,,10/27/2014,,,,,,US,,,,Privé,FALSE,private,,,FLEET_GARAGE,,,,,,,,,,"[""350""]",,,,,,,
HY,Iwatani - San Juan Capistrano,26572 Junipero Serra Rd,,San Juan Capistrano,CA,92675,,949-493-8283,E,,Public - Credit card at all times,24 hours daily; contact station for fueling assistance,D FleetOne FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,33.519722,-117.66697,5/6/2021,62017,2022-02-10 19:42:29 UTC,P,,,1/28/2016,http://m.cafcp.org/content/san-juan-capistrano,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Air Products and Chemicals Inc - Santa Monica,1819 Cloverfield Blvd,,Santa Monica,CA,90404,,800-224-2724,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,34.025325,-118.469612,7/12/2022,62018,2022-07-12 20:31:42 UTC,P,,,2/15/2016,http://m.cafcp.org/content/santa-monica-0,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
HY,Air Products and Chemicals Inc - Woodland Hills,5314 Topanga Canyon Blvd,,Woodland Hills,CA,91364,,800-224-2724,E,,Public - Credit card at all times,6am-10pm daily,A D Debit M V,,,,,,,,,,200-9,34.166383,-118.605407,7/12/2022,62022,2022-07-12 20:31:42 UTC,P,,,10/1/2016,http://m.cafcp.org/content/woodland-hills,,,,,US,,,,Public - Carte de crédit en tout temps,TRUE,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,FALSE
