Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
E85,Kwik Trip #382,4120 Highway 52 N,"Northwest side of Rochester, 3 miles north of US 52 and US 14 interchange, 1 block west of US 52 at 41st Street exit",Rochester,MN,55901,,507-529-1726,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,200-8,44.066369,-92.503307,5/5/2022,7102,2022-05-05 20:22:04 UTC,P,,,11/15/1997,,,,TRUE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,FALSE
E85,Bobby & Steve's Mobil,1221 Washington Ave S,"Between downtown Minneapolis and U of M, 1 block west of I-35 W, exit 17C",Minneapolis,MN,55415,,612-333-8900,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,200-9,44.974073,-93.251026,4/6/2022,7116,2022-04-06 14:08:04 UTC,P,,,3/15/1998,,,,FALSE,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE
E85,Conoco - Convenient Mart,701 Eastland Dr,Off Highway 50 East.,Jefferson City,MO,65101,,573-635-8834,E,,Public - Credit card after hours,"5:30am-12am M-F, 6am-11pm Sat-Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.549973,-92.149117,6/14/2022,13039,2022-06-14 16:23:53 UTC,P,,,6/15/1999,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E20-E25"", ""E30-E35""]",,,,,,,,,,,FALSE
E85,Petro Serve USA - Farmers Union Oil Co,1120 E Divide Ave,,Bismarck,ND,58501,,701-223-1949,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,46.823993,-100.774849,5/5/2022,13049,2022-05-05 20:22:04 UTC,P,,,4/15/1999,,,,TRUE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E30-E35""]",,,,,,,,,,,FALSE
E85,Bobby & Steve's Mobil,3701 Central Rd NE,1 mile south of 694 on Highway 65 (Central Avenue) at 37th north of Minneapolis,Columbia Heights,MN,55421,,763-788-1113,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,200-9,45.036651,-93.246789,4/6/2022,16239,2022-04-06 14:08:04 UTC,P,,,6/15/1999,,,,FALSE,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #73,8401 Lyndale Ave S,,Bloomington,MN,55420,,952-881-6083,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,44.851239,-93.287848,4/6/2022,16241,2022-04-06 14:08:04 UTC,P,,,10/15/2006,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Jerry's U-Save Conoco,211 Highway 9 S,,Morris,MN,56267,,320-589-4333,E,,Public - Credit card after hours,6am-10pm daily,A Cash D M V Voyager,,,,,,,,,,200-9,45.325268,-95.580093,4/6/2022,18964,2022-04-06 14:08:04 UTC,P,,,3/15/2000,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Cenex - Glacial Plains Co-op,1020 Atlantic Ave,Highway 12 and 11th St,Benson,MN,56215,,320-843-3999  320-842-5311,T,5/15/2022,TEMPORARILY UNAVAILABLE (Public - Credit card after hours),"7am-5:30pm M-F, 7am-12pm Sat",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,45.314149,-95.597034,4/6/2022,18967,2022-04-06 14:08:04 UTC,P,,,3/15/2000,,,,TRUE,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit après les heures d'ouverture),,public,CREDIT_CARD_AFTER_HOURS,,COOP,,,,,,"[""E20-E25""]",,,,,,,,,,,FALSE
E85,Kwik Trip #445,1401 4th St NW,4th St NW exit off of I-90,Austin,MN,55912,,507-433-3008,E,,Public,5am-11pm daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,200-9,43.678937,-92.980113,5/5/2022,18971,2022-05-05 20:22:04 UTC,P,,,7/15/2007,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #259,202 101st Ave NW,,Coon Rapids,MN,55448,,763-785-9405,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,GPS,45.15281,-93.272259,4/6/2022,18972,2022-04-06 14:08:04 UTC,P,,,3/15/2000,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #292,420 66th Ave N,,Brooklyn Center,MN,55430,,763-566-4311,E,,Public - Credit card after hours,5am-11pm daily,A Cash D M V Voyager,,,,,,,,,,200-9,45.074958,-93.287884,4/6/2022,18976,2022-04-06 14:08:04 UTC,P,,,12/15/2006,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #4,1444 E Minnehaha,,St. Paul,MN,55106,,651-771-8157,E,,Public - Credit card after hours,6am-11pm daily,A Cash D M V Voyager,,,,,,,,,,200-9,44.962858,-93.03913,4/6/2022,18980,2022-04-06 14:08:04 UTC,P,,,3/15/2000,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #43,600 Snelling Ave N,,St. Paul,MN,55104,,651-644-3994,E,,Public - Credit card after hours,6am-11pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,44.95859,-93.166635,4/6/2022,18982,2022-04-06 14:08:04 UTC,P,,,4/8/2021,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #83,444 E 1st Ave,,Shakopee,MN,55379,,952-445-4450,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,200-9,44.798999,-93.521407,4/6/2022,18985,2022-04-06 14:08:04 UTC,P,,,3/15/2000,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Holiday Stationstore #245,5401 W Old Shakopee Rd,,Bloomington,MN,55437,,952-881-1285,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,GPS,44.807343,-93.351905,4/6/2022,18986,2022-04-06 14:08:04 UTC,P,,,9/15/2006,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Kwik Trip #662,3145 Dodd Rd,Highways 149 and 55,Eagan,MN,55121,,651-405-8543,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,44.843646,-93.123553,5/5/2022,18988,2022-05-05 20:22:04 UTC,P,,,3/15/2000,,,,TRUE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,FALSE
E85,Cenex - Belgrade Co-op,218 Wells St,,Belgrade,MN,56312,,320-254-8231,E,,Public - Credit card after hours,6am-11pm daily,A Cash D M V Voyager,,,,,,,,,,200-8,45.452715,-95.004701,5/5/2022,19150,2022-05-05 20:22:04 UTC,P,,,8/15/2005,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,COOP,,,,,,"[""E40-Plus""]",,,,,,,,,,,FALSE
E85,BP - Expressway,1002 S Kniss,,Luverne,MN,56156,,507-283-3942,E,,Public,"6am-12am M-F, 6am-2:30pm Sat-Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,43.640938,-96.213763,4/6/2022,19153,2022-04-06 14:08:04 UTC,P,,,8/15/2007,,,,TRUE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15"", ""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Cenex - Farmers Co-op Elevator,514 W Yellowstone Trail,On Highway 212,Buffalo Lake,MN,55314,,320-833-5321,E,,Public - Credit card at all times,24 hours daily; Also accepts Cenex card,M Proprietor V Voyager,,,,,,,,,,200-8,44.737557,-94.622302,4/6/2022,20745,2022-04-06 14:08:04 UTC,P,,,7/15/2005,,,,FALSE,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COOP,,,,,,,,,,,,,,,,,FALSE
E85,Cenex - Central Counties Co-op,1025 E Frontage Rd,,Litchfield,MN,55355,,320-693-2821,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V Voyager,,,,,,,,,,200-9,45.121591,-94.503642,4/6/2022,20748,2022-04-06 14:08:04 UTC,P,,,10/15/2000,,,,FALSE,,US,,,,Public,,public,,,COOP,,,,,,,,,,,,,,,,,FALSE
E85,Iowa Department of Transportation,800 Lincoln Way,,Ames,IA,50010,,,E,,Private - Government only,24 hours daily,,,,,,,,,,,200-9,42.021148,-93.621899,3/7/2022,20759,2022-03-07 19:49:53 UTC,SG,,,6/15/1993,,,,FALSE,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
E85,Citgo,4070 N Clark St,,Chicago,IL,60613,,773-528-3040,E,,Public,24 hours daily,A Cash D Debit M V Wright_Exp,,,,,,,,,,200-9,41.956159,-87.663596,10/11/2022,20844,2022-10-11 18:56:12 UTC,P,,,8/15/2000,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Cenex - Meadowland,130 State Highway 68 E,,Wabasso,MN,56293,,507-342-5145,E,,Public - Credit card after hours,7am-9pm daily,A Cash Checks D M V Voyager,,,,,,,,,,GPS,44.39915,-95.258619,4/6/2022,20867,2022-04-06 14:08:04 UTC,P,,,2/15/2001,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E40-Plus""]",,,,,,,,,,,FALSE
E85,Cenex - Freeborn County Co-op,302 E Clark St,,Albert Lea,MN,56007,,507-373-3991,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,200-9,43.649515,-93.365823,4/6/2022,20868,2022-04-06 14:08:04 UTC,P,,,2/15/2005,,,,TRUE,,US,,,,Public,,public,,,COOP,,,,,,"[""E15"", ""E30-E35""]",,,,,,,,,,,FALSE
E85,Sinclair,295 S Broadway,Alameda and S Broadway,Denver,CO,80209,,303-765-5580,E,,Public - Credit card at all times,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,39.711518,-104.987981,11/4/2021,20899,2022-10-12 20:40:58 UTC,P,,,10/15/2002,,,,FALSE,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Cenex - Farmers Co-op Oil Co,537 E Maple,,Sacred Heart,MN,56285,,320-765-2752,E,,Public - Credit card after hours,6am-9:30pm daily,Cash M V Voyager,,,,,,,,,,200-9,44.787403,-95.341421,4/6/2022,20986,2022-04-06 14:08:04 UTC,P,,,6/15/2001,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,COOP,,,,,,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Cenex - Olivia,1208 W Lincoln Ave,,Olivia,MN,56277,,320-523-1241,E,,Public - Credit card after hours,7am-10pm daily,Cash M V Voyager Wright_Exp,,,,,,,,,,200-9,44.776707,-94.994495,4/6/2022,20987,2022-04-06 14:08:04 UTC,P,,,6/15/2001,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E40-Plus""]",,,,,,,,,,,FALSE
E85,Cenex C-Store,1297 Granite St,,Granite Falls,MN,56241,,320-564-2525,E,,Public - Credit card after hours,5:30am-10pm daily,A Cash D M V Voyager,,,,,,,,,,200-9,44.806338,-95.54527,4/6/2022,20994,2022-04-06 14:08:04 UTC,P,,,6/15/2001,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E15"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Cenex C-Store,330 County Rd 21 S,,Glenwood,MN,56334,,320-634-3826,E,,Public - Credit card after hours,6am-9pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,45.646833,-95.372122,4/6/2022,21090,2022-04-06 14:08:04 UTC,P,,,9/15/2001,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Fort Meade Auto Center,3240 Fort Meade Rd,Route 198,Laurel,MD,20724,,301-490-8800,E,,Public - Credit card at all times,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,39.091377,-76.774898,1/10/2022,21290,2022-10-21 16:13:16 UTC,P,,,6/15/2004,,,,TRUE,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,FALSE
E85,Hennepin County Public Works,1600 Prairie Dr,,Hamel,MN,55340,,,E,,Private - Government only,,,,,,,,,,,,200-9,45.047971,-93.568857,4/8/2021,21442,2022-04-01 16:25:12 UTC,LG,,,3/15/2002,,,,FALSE,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,
E85,University of Minnesota - Fleet Services,901 29th Ave SE,,Minneapolis,MN,55414,,,E,,Private - Government only,,,,,,,,,,,,200-8,44.986384,-93.212693,4/6/2022,21443,2022-04-06 14:08:04 UTC,SG,,,3/15/2002,,,,FALSE,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,
E85,Cenex - Ag Plus Co-op,301 E 1st St,,Minneota,MN,56264,,507-223-7241,E,,Public - Credit card after hours,6am-10pm daily,Cash M V Voyager Wright_Exp,,,,,,,,,,200-9,44.558104,-95.985501,4/6/2022,21444,2022-04-06 14:08:04 UTC,P,,,6/15/2016,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E30-E35""]",,,,,,,,,,,FALSE
E85,AgPlus - Cenex,401 Country Club Dr,"0.25 miles west of the interchange of Highways 68, 59, and 19 on Highway 19",Marshall,MN,56258,,507-532-3110,E,,Public,24 hours daily,Cash Voyager,,,,,,,,,,200-9,44.44248,-95.795705,4/6/2022,21445,2022-04-06 14:08:04 UTC,P,,,3/15/2002,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Cenex - Cottonwood Co-op Oil Co,147 Barstad Rd,,Cottonwood,MN,56229,,507-423-6282,E,,Public - Credit card after hours,6am-10pm daily,A Cash D M V Voyager,,,,,,,,,,200-8,44.609779,-95.671563,4/6/2022,21446,2022-04-06 14:08:04 UTC,P,,,3/15/2002,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,COOP,,,,,,"[""E30-E35""]",,,,,,,,,,,FALSE
E85,Acorn Petroleum,108 Baxter Rd,,Pueblo,CO,81006,,719-948-4537,E,,Public - Credit card after hours,"6am-10pm M-Sat, 7am-10pm Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.274655,-104.496219,11/4/2021,21741,2022-10-12 18:08:56 UTC,P,,,10/24/2019,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Breck Superpumper,206 S 5th St,,Breckenridge,MN,56520,,218-643-5513,E,,Public - Credit card after hours,"6am-11pm M-Sat, 7am-11pm Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,46.261969,-96.58752,4/6/2022,21765,2022-04-06 14:08:04 UTC,P,,,6/15/2006,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Walt's 66 Carwash,1200 S 1st St,,Willmar,MN,56201,,320-235-5740,E,,Public - Credit card after hours,6am-10pm daily,A Cash D M V Voyager,,,,,,,,,,200-9,45.11129,-95.043137,4/6/2022,21766,2022-04-06 14:08:04 UTC,P,,,11/15/2002,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CARWASH,,,,,,,,,,,,,,,,,FALSE
E85,Tobies Marathon,402 Fire Monument Rd,I-35 and Highway 48,Hinckley,MN,55037,,320-384-7968,E,,Public,24 hours daily,Cash M V Voyager,,,,,,,,,,200-9,46.010739,-92.930058,4/6/2022,21965,2022-04-06 14:08:04 UTC,P,,,5/15/2003,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Country Corner - Cenex,922 US 75,,Graceville,MN,56240,,320-748-7187,E,,Public - Credit card after hours,5:30am-9pm daily,A Cash D M V Voyager,,,,,,,,,,GPS,45.571633,-96.431225,4/6/2022,21976,2022-04-06 14:08:04 UTC,P,,,5/15/2003,,,,TRUE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Holiday Stationstore #335,1301 Industrial Blvd NE,At I-35 W,Minneapolis,MN,55413,,612-331-2331,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,45.002254,-93.209326,4/6/2022,21978,2022-04-06 14:08:04 UTC,P,,,6/15/2005,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,McChord Air Force Base,930 Tacoma Ave S,,Tacoma,WA,98438,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,,,,,,,,,,GPS,47.253205,-122.445212,7/12/2022,21992,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,11/15/2003,,,,FALSE,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
E85,Cenex - Farmers Co-op Oil Co,200 Minnesota 7 W,At Highway 23,Clara City,MN,56222,,320-847-2318,E,,Public,6am-9pm M-Sat,A Cash D M V Voyager,,,,,,,,,,GPS,44.948469,-95.372767,4/6/2022,21993,2022-04-06 14:08:04 UTC,P,,,5/15/2003,,,,TRUE,,US,,,,Public,,public,,,COOP,,,,,,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,FALSE
E85,Acorn Petroleum,1041 N Colorado Ave,Off I-76,Brush,CO,80723,,970-842-3122,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.2665,-103.621179,11/4/2021,21996,2022-11-08 19:33:36 UTC,P,,,4/15/2005,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
E85,Pearson Fuels Depot,4067 El Cajon Blvd,Corner of 15 Freeway and El Cajon Boulevard,San Diego,CA,92105,,619-243-0456  888-998-2546,E,,Public - Credit card after hours,"6am-10pm M-F, 7am-10pm Sat-Sun",A Cash CFN D M V Voyager Wright_Exp,,,,,,,,,,200-9,32.754335,-117.107501,8/10/2022,22617,2022-08-10 13:32:10 UTC,P,,,8/15/2003,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
