Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
BD,South Carolina Department of Transportation - Newberry,203 Mount Bethel Garmany Rd,,Newberry,SC,29108,,,E,,Private - Government only,6am-10pm daily,Wright_Exp,"B20, B5",,,,,,,,,200-8,34.290536,-81.596313,9/14/2022,27149,2022-09-14 15:49:44 UTC,SG,,,6/15/2005,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
BD,South Carolina Department of Transportation - St. George,5225 E Jim Bilton Blvd,,St. George,SC,29477,,,E,,Private - Government only,6am-10pm daily,Wright_Exp,"B20, B5",,,,,,,,,GPS,33.1800752,-80.5583486,9/14/2022,27153,2022-09-14 15:49:44 UTC,SG,,,6/15/2005,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
BD,South Carolina Department of Transportation - Richland,7201 Fairfield Rd,,Columbia,SC,29203,,,E,,Private - Government only,,Wright_Exp,"B20, B5",,,,,,,,,200-9,34.083095,-81.026683,9/14/2022,27156,2022-09-14 15:49:44 UTC,SG,,,6/15/2005,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
BD,South Carolina Department of Transportation - Equipment Depot,1424 Shop Rd,,Columbia,SC,29208,,,E,,Private - Government only,,Wright_Exp,"B20, B5",,,,,,,,,200-8,33.971149,-81.007933,9/14/2022,27157,2022-09-14 15:49:44 UTC,SG,,,6/15/2005,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
BD,Santee Cooper Transportation Services,1 Riverwood Dr,,Moncks Corner,SC,29461,,,E,,Private,,,B20,,,,,,,,,200-9,33.199811,-79.977701,1/14/2021,27159,2021-12-30 21:30:07 UTC,P,,,2/15/2002,,,,,,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
BD,BioFuel Oasis,1441 Ashby Ave,,Berkeley,CA,94702,,510-665-5509,E,,Public,"11am-7pm M-Sat, 12pm-4pm Sun; extended hours when using the Fueling Freedom card; visit biofueloasis.com for details; Also accepts Fueling Freedom card",Checks M V,B20,,,,,,,,,200-9,37.853452,-122.279305,7/12/2022,27289,2022-07-12 20:31:42 UTC,P,,,7/15/2005,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
BD,Luckey Farmers Inc,3940 Fremont Pk,,Perrysburg,OH,43551,,419-849-2711,E,,Public - Credit card at all times,24 hours daily; Also accepts LFI fuel cards,A D M V,B20,,,,,,,,,200-9,41.495757,-83.471574,5/5/2022,27814,2022-05-05 20:22:04 UTC,P,,,1/15/2006,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,FALSE
BD,SeQuential Biofuels,86714 McVay Hwy,At Bloomberg Road,Eugene,OR,97405,,541-736-5864,E,,Public,"6am-9pm M-F, 7am-9pm Sat-Sun",A Cash D M V,"B99, B20, B5",,,,,,,,,200-9,44.018404,-123.026223,4/6/2022,27820,2022-04-06 14:08:04 UTC,P,,,9/15/2006,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
BD,"NY State Office of Parks, Recreation and Historic Preservation - Planting Fields Arboretum",Planting Fields Rd,,Oyster Bay,NY,11771,,,E,,Private - Government only,,,B20,,,,,,,,,GPS,40.860392,-73.552931,10/12/2021,28252,2022-02-25 20:48:59 UTC,SG,,,11/15/2005,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
BD,Star Oilco - SeQuential Biofuels,232 Middlefield Rd,"Exit I-5 on Marine Drive E, right on to Vancouver Street, left on to Middlefield Road. Pump is in the parking lot in front of the Star Oilco office.",Portland,OR,97211,,503-283-1256,E,,Public,8am-4:30pm M-F,Cash Checks,B99,,,,,,,,,200-9,45.59544,-122.663432,5/5/2022,28761,2022-05-05 20:22:04 UTC,P,,,6/15/2004,,,,,,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,FALSE
BD,Revolution CNG - JB Dewar Inc,75 Prado Rd,"Exit Highway 101 N at Prado Road, and the station is on the right. Exit Highway 101 S at Madonna Road, right on Madonna, right on Higuera St, right on Prado, and station is on the left",San Luis Obispo,CA,93401,,805-238-0624,E,,Public - Card key at all times,"24 hours daily; public must apply for access and proprietary card, and must be part of CA biodiesel users group to purchase B99 - contact station for arrangements",,B20,,,,,,,,,200-9,35.254197,-120.670939,1/10/2022,29481,2022-06-30 17:09:27 UTC,P,,,3/15/2006,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,FALSE
BD,John Ray & Sons,2900 6th Ave,Corner of 6th and Middleburgh,Troy,NY,12180,,518-272-4432,E,,Public - Credit card after hours,"7am-5pm M-F, 8am-12pm Sat",A Cash D M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.745934,-73.681895,1/10/2022,29571,2022-03-08 23:24:24 UTC,P,,,3/15/2007,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,FALSE
BD,University of South Florida,13327 USF Plum Dr,,Tampa,FL,33620,,,E,,Private,,,B20,,,,,,,,,200-8,28.066556,-82.417169,1/10/2022,30008,2022-11-07 16:36:50 UTC,SG,,,8/15/2006,,,,,,US,,,,Privé,,private,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,
BD,Joint Base Anacostia Bolling,365 Thomas Rd,,Washington,DC,20373,,,E,,Private - Government only,Also accepts DOD fleet card,Wright_Exp,B20,,,,,,,,,GPS,38.8556,-77.008583,7/12/2022,30303,2022-07-12 20:31:42 UTC,FG,14,Department of Navy,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,MIL_BASE,,,,,,,,,,,,,,,,,
BD,Robins Air Force Base,640 2nd St,,Macon,GA,31098,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,GPS,32.619389,-83.602222,7/12/2022,30305,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
BD,National Institutes of Health,9000 Rockville Pike,,Bethesda,MD,20892,,,E,,Private - Government only,,,B20,,,,,,,,,200-9,39.005124,-77.099118,7/12/2022,30321,2022-07-12 20:31:42 UTC,FG,9,Department of Health and Human Services,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,HHS,FED_GOV,,,,,,,,,,,,,,,,,
BD,Nellis Air Force Base,6197 Depot Rd,,Las Vegas,NV,89191,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,200-8,36.246512,-115.038003,7/12/2022,30325,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
BD,Davis Monthan Air Force Base,4655 S Flightline Rd,,Tucson,AZ,85707,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,200-6,32.173292,-110.881398,7/12/2022,30337,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
BD,Laughlin Air Force Base,54 Arkansas St,,Laughlin AFB,TX,78843,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,GPS,29.358927,-100.800868,7/12/2022,30346,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
BD,McChord Air Force Base,930 Tacoma Ave S,,Tacoma,WA,98438,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,GPS,47.253205,-122.445212,7/12/2022,30353,2022-07-12 20:31:42 UTC,FG,5,Department of Air Force,9/15/2006,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,
BD,Carl's Junior 76 Station,2140 N Nimitz Hwy,,Honolulu,HI,96819,,808-848-0480,E,,Public,"5:30am-10pm M-W, 6am-11pm Th-Sat, 6am-10pm Sun",A Cash D M V,B99,,,,,,,,,200-9,21.32815,-157.885852,8/10/2022,30606,2022-08-10 13:32:10 UTC,P,,,10/15/2006,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
BD,Leathers - Portland,18145 SE Division,Division and 181st,Portland,OR,97236,,503-666-8198,E,,Public,"6am-10pm M-Sat, 7am-9pm Sun",A Cash D M V,B20,,,,,,,,,200-9,45.504952,-122.476183,5/5/2022,30666,2022-05-05 20:22:04 UTC,P,,,11/15/2006,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE
BD,Bretthauer Oil - Pacific Pride,2125 NE Cumulus Ave,At McMinnville Bypass and 3-Miles Lane,McMinnville,OR,97128,,503-648-2531,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,PacificPride,B20,,,,,,,,,200-9,45.201395,-123.176432,4/6/2022,30669,2022-04-06 14:08:04 UTC,P,,,11/15/2006,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,FALSE
